0.005	0.0259808	0.0028691
0.006	0.0273679	0.0029512
0.007	0.0264676	0.00285407
0.008	0.0264379	0.00285088
0.009	0.0257657	0.00277839
0.01	0.0263063	0.00283668
0.011	0.027811	0.00299894
0.012	0.0252886	0.00272694
0.013	0.0254357	0.0027428
0.014	0.0267762	0.00288736
0.015	0.0257571	0.00277746
0.016	0.02788	0.00300638
0.017	0.0318048	0.0034296
0.018	0.0292578	0.00315495
0.019	0.0301936	0.00325585
0.02	0.0284798	0.00307106
0.021	0.0336923	0.00363314
0.022	0.0289428	0.00312099
0.023	0.0296936	0.00320194
0.024	0.0323291	0.00348614
0.025	0.0334112	0.00360282
0.026	0.0275933	0.00297547
0.027	0.0362545	0.00390942
0.028	0.0344842	0.00371853
0.029	0.0297133	0.00320407
0.03	0.0367633	0.00396429
0.031	0.0303878	0.0032768
0.032	0.029797	0.00321309
0.033	0.0328199	0.00353906
0.034	0.0311311	0.00335695
0.035	0.0410424	0.00442571
0.036	0.0379411	0.00409129
0.037	0.0354976	0.0038278
0.038	0.0408977	0.00441011
0.039	0.0353695	0.00381399
0.04	0.0326018	0.00351554
0.041	0.0368286	0.00397133
0.042	0.0404859	0.00436571
0.043	0.0424132	0.00457353
0.044	0.0378918	0.00408598
0.045	0.0427764	0.0046127
0.046	0.038216	0.00412093
0.047	0.0378116	0.00407733
0.048	0.0383619	0.00413668
0.049	0.0447753	0.00482824
0.05	0.0455763	0.00491462
0.051	0.0379945	0.00409705
0.052	0.0495424	0.0053423
0.053	0.0449424	0.00484627
0.054	0.0499625	0.0053876
0.055	0.0547443	0.00590323
0.056	0.048305	0.00520886
0.057	0.0520453	0.00561219
0.058	0.0488473	0.00526735
0.059	0.0487445	0.00525626
0.06	0.0461723	0.00497889
0.061	0.0478814	0.00516319
0.062	0.0488106	0.00526338
0.063	0.0524524	0.00565608
0.064	0.0484623	0.00522582
0.065	0.0417433	0.0045013
0.066	0.0553608	0.00596971
0.067	0.0524242	0.00565305
0.068	0.0517829	0.00558389
0.069	0.0680543	0.00733848
0.07	0.0672112	0.00724757
0.071	0.0567256	0.00611688
0.072	0.0569087	0.00613663
0.073	0.0455823	0.00491527
0.074	0.0587707	0.00633741
0.075	0.0588978	0.00635111
0.076	0.0573324	0.00618231
0.077	0.0582513	0.0062814
0.078	0.0593638	0.00640136
0.079	0.0678941	0.00732121
0.08	0.0515155	0.00555506
0.081	0.0653033	0.00704184
0.082	0.0699266	0.00754038
0.083	0.0593954	0.00640477
0.084	0.0683725	0.00737279
0.085	0.0680564	0.00733871
0.086	0.0728752	0.00785833
0.087	0.0580829	0.00626324
0.088	0.0620177	0.00668754
0.089	0.0606732	0.00654256
0.09	0.0664012	0.00716023
0.091	0.087837	0.0094717
0.092	0.0682538	0.00736
0.093	0.0607142	0.00654698
0.094	0.0748493	0.0080712
0.095	0.0737507	0.00795274
0.096	0.0656846	0.00708296
0.097	0.0755501	0.00814677
0.098	0.0717887	0.00774117
0.099	0.0611236	0.00659113
0.1	0.0728306	0.00785353
0.101	0.0730641	0.0078787
0.102	0.0839855	0.00905639
0.103	0.0851644	0.00918351
0.104	0.0725176	0.00781977
0.0294553
0.00111795
0.426613
0.0838681
0.0213662
0.00175256
0.0163407
0.0215817
0.0189612
0.00613502
