0.005	0.019953	0.00705443
0.006	0.0217321	0.00633595
0.007	0.0228411	0.00659628
0.008	0.0173623	0.00501213
0.009	0.0188431	0.00543952
0.01	0.0157248	0.00453936
0.011	0.0180332	0.00520573
0.012	0.0199052	0.00574614
0.013	0.0197006	0.00568708
0.014	0.0192128	0.00554625
0.015	0.0151808	0.00438231
0.016	0.013116	0.00378626
0.017	0.028813	0.00831759
0.018	0.0237574	0.00685818
0.019	0.0245362	0.00708298
0.02	0.0206244	0.00595375
0.021	0.0243709	0.00703528
0.022	0.0228778	0.00660424
0.023	0.0250858	0.00724165
0.024	0.0175457	0.005065
0.025	0.0238817	0.00689404
0.026	0.0280447	0.0080958
0.027	0.0441982	0.0127589
0.028	0.0357539	0.0103213
0.029	0.0248192	0.00716468
0.03	0.0287714	0.00830558
0.031	0.0231416	0.00668041
0.032	0.0283705	0.00818987
0.033	0.0223626	0.00645553
0.034	0.0262942	0.00759049
0.035	0.0265377	0.00766076
0.036	0.0378809	0.0109353
0.037	0.0260328	0.00751501
0.038	0.038688	0.0111683
0.039	0.0320099	0.00924047
0.04	0.0170691	0.00492741
0.041	0.0252062	0.0072764
0.042	0.0279404	0.00806571
0.043	0.0248079	0.00716142
0.044	0.0412932	0.0119203
0.045	0.0501885	0.0144882
0.046	0.0364077	0.01051
0.047	0.027744	0.00800899
0.048	0.0281325	0.00812116
0.049	0.0449457	0.0129747
0.05	0.0299188	0.00863681
0.051	0.0258576	0.00746445
0.052	0.0339757	0.00980795
0.053	0.0420168	0.0121292
0.054	0.0265116	0.00765324
0.055	0.0494858	0.0142853
0.056	0.0328538	0.00948409
0.057	0.0420522	0.0121394
0.058	0.0298991	0.00863114
0.059	0.0239093	0.00690203
0.06	0.0774478	0.0223573
0.061	0.0781107	0.0225486
0.062	0.0700547	0.0202231
0.063	0.0427946	0.0123537
0.064	0.0785717	0.0226817
0.065	0.0492652	0.0142216
0.066	0.0434919	0.012555
0.067	0.0472016	0.0136259
0.068	0.0388303	0.0112094
0.069	0.0212013	0.00612028
0.07	0.0472094	0.0136282
0.071	0.056847	0.0164103
0.072	0.0661345	0.0190914
0.073	0.0780492	0.0225309
0.074	0.0564908	0.0163075
0.075	0.0394681	0.0113935
0.076	0.0186097	0.00537215
0.077	0.0650072	0.018766
0.078	0.0672071	0.019401
0.079	0.0666197	0.0192315
0.08	0.0471348	0.0136067
0.081	0.0324316	0.00936221
0.082	0.0709226	0.0204736
0.083	0.0515982	0.0148951
0.084	0.0339437	0.0097987
0.085	0.0545729	0.0157538
0.086	0.0618028	0.0178409
0.087	0.0599342	0.0173015
0.088	0.117279	0.0338555
0.089	0.08701	0.0251176
0.09	0.0520819	0.0150347
0.091	0.0887378	0.0256164
0.092	0.0812694	0.0234604
0.093	0.0615228	0.0177601
0.094	0.0624513	0.0180281
0.095	0.0685926	0.019801
0.096	0.0769398	0.0222106
0.097	0.0825709	0.0238362
0.098	0.0664143	0.0191721
0.099	0.0794507	0.0229355
0.1	0.0531663	0.0153478
0.101	0.0971017	0.0280308
0.102	0.102008	0.0294473
0.103	0.102437	0.029571
0.104	0.0984106	0.0284087
0.0213259
0.00105236
0.76743
0.196564
0.008173
0.00410752
0.0157676
0.0185102
0.0171389
0.00705678
