0.005	0.0276916	0.00474908
0.006	0.0273739	0.00444144
0.007	0.0260849	0.00423154
0.008	0.0269363	0.00436964
0.009	0.0251318	0.00407691
0.01	0.0279429	0.00453293
0.011	0.0258207	0.00418867
0.012	0.028927	0.00469259
0.013	0.0285475	0.00463102
0.014	0.0302198	0.0049023
0.015	0.0264864	0.00429666
0.016	0.0301166	0.00488556
0.017	0.0281066	0.0045595
0.018	0.0337116	0.00546874
0.019	0.0294841	0.00478295
0.02	0.0299936	0.0048656
0.021	0.0256017	0.00415315
0.022	0.0341569	0.00554098
0.023	0.0322291	0.00522825
0.024	0.0367847	0.00596726
0.025	0.0325649	0.00528272
0.026	0.0307168	0.00498293
0.027	0.0350333	0.00568315
0.028	0.0352638	0.00572055
0.029	0.034661	0.00562275
0.03	0.0317048	0.0051432
0.031	0.0318735	0.00517057
0.032	0.0347549	0.00563799
0.033	0.0288721	0.00468368
0.034	0.0308731	0.00500828
0.035	0.0387715	0.00628957
0.036	0.0337566	0.00547604
0.037	0.043933	0.00712687
0.038	0.0459731	0.00745783
0.039	0.0394758	0.00640382
0.04	0.0341807	0.00554485
0.041	0.0360347	0.00584561
0.042	0.0404495	0.00656177
0.043	0.0371635	0.00602872
0.044	0.0446583	0.00724454
0.045	0.0391525	0.00635138
0.046	0.0298455	0.00484158
0.047	0.0461099	0.00748001
0.048	0.0372581	0.00604406
0.049	0.0477644	0.00774841
0.05	0.0416265	0.0067527
0.051	0.0469286	0.00761282
0.052	0.0421756	0.00684179
0.053	0.0510545	0.00828214
0.054	0.0415691	0.0067434
0.055	0.0435889	0.00707106
0.056	0.0544333	0.00883025
0.057	0.0501444	0.0081345
0.058	0.0514291	0.00834291
0.059	0.0424564	0.00688733
0.06	0.050895	0.00825625
0.061	0.0614792	0.00997324
0.062	0.0447865	0.00726532
0.063	0.0485318	0.0078729
0.064	0.0390579	0.00633602
0.065	0.0458977	0.00744559
0.066	0.036883	0.00598321
0.067	0.0460131	0.00746431
0.068	0.0458136	0.00743195
0.069	0.0413493	0.00670775
0.07	0.0601937	0.00976471
0.071	0.050301	0.00815989
0.072	0.0655806	0.0106386
0.073	0.0600389	0.00973959
0.074	0.0557814	0.00904893
0.075	0.0530491	0.0086057
0.076	0.0584207	0.00947708
0.077	0.0522832	0.00848145
0.078	0.0439536	0.00713022
0.079	0.0814701	0.0132162
0.08	0.0437132	0.00709122
0.081	0.0621087	0.0100754
0.082	0.0538571	0.00873677
0.083	0.0593346	0.00962534
0.084	0.0500915	0.00812592
0.085	0.086309	0.0140012
0.086	0.0560094	0.00908593
0.087	0.0708076	0.0114865
0.088	0.0678359	0.0110044
0.089	0.0753908	0.01223
0.09	0.0722137	0.0117146
0.091	0.0805983	0.0130748
0.092	0.080516	0.0130614
0.093	0.0501597	0.00813699
0.094	0.0725924	0.011776
0.095	0.0967943	0.0157021
0.096	0.0811505	0.0131644
0.097	0.0842778	0.0136717
0.098	0.0604235	0.00980199
0.099	0.0678002	0.0109986
0.1	0.0783505	0.0127101
0.101	0.0804275	0.0130471
0.102	0.0684278	0.0111005
0.103	0.0719307	0.0116687
0.104	0.0668755	0.0108486
0.0254567
0.00192004
0.367142
0.0859346
0.0235178
0.00179574
5.1348e-05
0.0105107
0.00528103
0.00726641
