0.008	0.0259884	0.00612552
0.009	0.0238787	0.00562825
0.01	0.0258056	0.00608244
0.011	0.029932	0.00705505
0.012	0.0239371	0.00564202
0.013	0.022819	0.00537848
0.014	0.0337291	0.00795003
0.015	0.0301039	0.00709556
0.016	0.0252981	0.00596283
0.017	0.0186929	0.00440595
0.018	0.0194336	0.00458055
0.019	0.0200524	0.0047264
0.02	0.0226735	0.0053442
0.021	0.036707	0.00865192
0.022	0.0258749	0.00609877
0.023	0.0300624	0.00708577
0.024	0.0301181	0.0070989
0.025	0.0273591	0.0064486
0.026	0.0301279	0.00710121
0.027	0.0352224	0.008302
0.028	0.033482	0.00789179
