25	0.0281555	0.00680464
25	0.0281555	0.00680464
35	0.0222425	0.0047187
35	0.0222425	0.0047187
45	0.00469024	0.00416737
45	0.00469024	0.00416737
55	0.0131661	0.00465376
55	0.0131661	0.00465376
65	0.0189612	0.00613502
65	0.0189612	0.00613502
75	0.00528103	0.00726641
75	0.00528103	0.00726641
85	0.00832192	0.0112396
85	0.00832192	0.0112396
95	0.0171389	0.00705678
95	0.0171389	0.00705678
